08:E3:29:8C;302;2015-08-17T17:04:18.583844
E4:F6:AF:A2;302;2015-08-17T17:04:19.854144
08:E3:29:8C;302;2015-08-17T17:04:20.839138
E4:F6:AF:A2;302;2015-08-17T17:04:21.903815
08:E3:29:8C;302;2015-08-17T17:04:22.926438
E4:F6:AF:A2;302;2015-08-17T17:04:32.314335
E4:F6:AF:A2;302;2015-08-17T17:04:34.219392
E4:F6:AF:A2;302;2015-08-17T17:04:36.385733
E4:F6:AF:A2;302;2015-08-17T17:04:37.420115
E4:F6:AF:A2;302;2015-08-17T17:04:38.409123
E4:F6:AF:A2;302;2015-08-17T17:04:40.695180
E4:F6:AF:A2;302;2015-08-17T17:04:42.864157
08:E3:29:8C;302;2015-08-17T17:04:47.765043
08:E3:29:8C;302;2015-08-17T17:04:49.172737
