08:E3:29:8C;302;2015-08-17T17:00:06.924443
E4:F6:AF:A2;302;2015-08-17T17:00:07.996120
08:E3:29:8C;302;2015-08-17T17:00:09.057304
E4:F6:AF:A2;302;2015-08-17T17:00:10.147508
E4:F6:AF:A2;302;2015-08-17T17:00:10.926750
E4:F6:AF:A2;302;2015-08-17T17:00:11.695096
E4:F6:AF:A2;302;2015-08-17T17:00:12.459268
E4:F6:AF:A2;302;2015-08-17T17:00:13.223401
08:E3:29:8C;302;2015-08-17T17:00:14.239224
08:E3:29:8C;302;2015-08-17T17:00:15.003388
08:E3:29:8C;302;2015-08-17T17:00:15.769026
08:E3:29:8C;302;2015-08-17T17:00:19.266673
08:E3:29:8C;302;2015-08-17T17:00:20.030951
08:E3:29:8C;302;2015-08-17T17:00:20.795017
08:E3:29:8C;302;2015-08-17T17:00:21.559232
08:E3:29:8C;302;2015-08-17T17:00:22.323585
08:E3:29:8C;302;2015-08-17T17:00:23.087808
08:E3:29:8C;302;2015-08-17T17:00:23.851998
E4:F6:AF:A2;302;2015-08-17T17:00:25.173109
08:E3:29:8C;302;2015-08-17T17:00:26.258262
E4:F6:AF:A2;302;2015-08-17T17:00:27.376887
08:E3:29:8C;302;2015-08-17T17:00:28.446515
E4:F6:AF:A2;302;2015-08-17T17:00:29.497359
08:E3:29:8C;302;2015-08-17T17:00:30.536301
E4:F6:AF:A2;302;2015-08-17T17:00:31.382732
08:E3:29:8C;302;2015-08-17T17:00:32.185526
E4:F6:AF:A2;302;2015-08-17T17:00:33.220648
08:E3:29:8C;302;2015-08-17T17:00:34.085505
E4:F6:AF:A2;302;2015-08-17T17:00:35.169077
08:E3:29:8C;302;2015-08-17T17:00:36.076467
E4:F6:AF:A2;302;2015-08-17T17:00:36.907603
08:E3:29:8C;302;2015-08-17T17:00:37.788995
E4:F6:AF:A2;302;2015-08-17T17:00:38.624196
08:E3:29:8C;302;2015-08-17T17:00:39.461077
E4:F6:AF:A2;302;2015-08-17T17:00:40.496896
08:E3:29:8C;302;2015-08-17T17:00:41.344885
E4:F6:AF:A2;302;2015-08-17T17:00:42.427122
08:E3:29:8C;302;2015-08-17T17:00:43.234062
E4:F6:AF:A2;302;2015-08-17T17:00:44.268402
08:E3:29:8C;302;2015-08-17T17:00:45.278776
E4:F6:AF:A2;302;2015-08-17T17:00:46.092434
08:E3:29:8C;302;2015-08-17T17:00:46.857032
E4:F6:AF:A2;302;2015-08-17T17:00:47.687762
08:E3:29:8C;302;2015-08-17T17:00:48.537578
E4:F6:AF:A2;302;2015-08-17T17:00:49.940525
08:E3:29:8C;302;2015-08-17T17:00:50.825231
E4:F6:AF:A2;302;2015-08-17T17:00:51.677441
08:E3:29:8C;302;2015-08-17T17:00:52.492006
E4:F6:AF:A2;302;2015-08-17T17:00:53.257811
08:E3:29:8C;302;2015-08-17T17:00:54.315936
E4:F6:AF:A2;302;2015-08-17T17:00:55.342964
