08:E3:C0:1C;301;2015-08-18T18:11:22.909062
08:E3:C0:1C;301;2015-08-18T18:11:23.665860
08:E3:C0:1C;301;2015-08-18T18:11:24.422289
08:E3:C0:1C;301;2015-08-18T18:11:25.183203
08:E3:C0:1C;301;2015-08-18T18:11:25.940816
08:E3:C0:1C;301;2015-08-18T18:11:26.697814
08:E3:C0:1C;301;2015-08-18T18:11:27.454287
08:E3:C0:1C;301;2015-08-18T18:11:28.225827
08:E3:C0:1C;301;2015-08-18T18:11:28.993348
08:E3:C0:1C;301;2015-08-18T18:11:29.749734
08:E3:C0:1C;301;2015-08-18T18:11:30.506299
08:E3:C0:1C;301;2015-08-18T18:11:31.262275
08:E3:C0:1C;301;2015-08-18T18:11:32.019257
08:E3:C0:1C;301;2015-08-18T18:11:32.775902
08:E3:C0:1C;301;2015-08-18T18:11:33.532116
08:E3:C0:1C;301;2015-08-18T18:11:34.288652
08:E3:C0:1C;301;2015-08-18T18:11:35.045263
08:E3:C0:1C;301;2015-08-18T18:11:35.801690
08:E3:C0:1C;301;2015-08-18T18:11:36.557540
08:E3:C0:1C;301;2015-08-18T18:11:37.313378
08:E3:C0:1C;301;2015-08-18T18:11:38.069828
08:E3:C0:1C;301;2015-08-18T18:11:38.826343
08:E3:C0:1C;301;2015-08-18T18:11:39.582213
08:E3:C0:1C;301;2015-08-18T18:11:40.338660
08:E3:C0:1C;301;2015-08-18T18:11:41.095182
08:E3:C0:1C;301;2015-08-18T18:11:41.851879
08:E3:C0:1C;301;2015-08-18T18:11:42.608163
08:E3:C0:1C;301;2015-08-18T18:11:43.364714
08:E3:C0:1C;301;2015-08-18T18:11:44.121165
08:E3:C0:1C;301;2015-08-18T18:11:44.877426
08:E3:C0:1C;301;2015-08-18T18:11:45.638452
08:E3:C0:1C;301;2015-08-18T18:11:46.398138
08:E3:C0:1C;301;2015-08-18T18:11:47.154638
08:E3:C0:1C;301;2015-08-18T18:11:47.910975
08:E3:C0:1C;301;2015-08-18T18:11:48.667297
08:E3:C0:1C;301;2015-08-18T18:11:49.423752
08:E3:C0:1C;301;2015-08-18T18:11:50.180327
08:E3:C0:1C;301;2015-08-18T18:11:50.936197
08:E3:C0:1C;301;2015-08-18T18:11:51.692770
08:E3:C0:1C;301;2015-08-18T18:11:52.449301
08:E3:C0:1C;301;2015-08-18T18:11:53.205975
08:E3:C0:1C;301;2015-08-18T18:11:53.962427
08:E3:C0:1C;301;2015-08-18T18:11:54.718850
08:E3:C0:1C;301;2015-08-18T18:11:55.476064
08:E3:C0:1C;301;2015-08-18T18:11:56.241141
08:E3:C0:1C;301;2015-08-18T18:11:56.999087
08:E3:C0:1C;301;2015-08-18T18:11:57.755488
08:E3:C0:1C;301;2015-08-18T18:11:58.511844
08:E3:C0:1C;301;2015-08-18T18:11:59.268196
08:E3:C0:1C;301;2015-08-18T18:12:00.024786
