08:E3:59:3C;301;2015-08-18T18:02:02.777480
08:E3:59:3C;301;2015-08-18T18:02:03.534534
08:E3:59:3C;301;2015-08-18T18:02:04.291026
08:E3:59:3C;301;2015-08-18T18:02:05.048093
08:E3:59:3C;301;2015-08-18T18:02:05.804737
08:E3:59:3C;301;2015-08-18T18:02:06.561162
08:E3:59:3C;301;2015-08-18T18:02:07.320776
08:E3:59:3C;301;2015-08-18T18:02:08.084688
08:E3:59:3C;301;2015-08-18T18:02:08.841262
08:E3:59:3C;301;2015-08-18T18:02:09.597661
08:E3:59:3C;301;2015-08-18T18:02:10.354243
08:E3:59:3C;301;2015-08-18T18:02:11.110667
08:E3:59:3C;301;2015-08-18T18:02:11.867217
08:E3:59:3C;301;2015-08-18T18:02:12.623758
08:E3:59:3C;301;2015-08-18T18:02:13.379658
08:E3:59:3C;301;2015-08-18T18:02:14.135601
08:E3:59:3C;301;2015-08-18T18:02:14.891533
08:E3:59:3C;301;2015-08-18T18:02:15.647431
08:E3:59:3C;301;2015-08-18T18:02:16.403447
08:E3:59:3C;301;2015-08-18T18:02:17.159344
08:E3:59:3C;301;2015-08-18T18:02:17.916011
08:E3:59:3C;301;2015-08-18T18:02:18.672799
08:E3:59:3C;301;2015-08-18T18:02:19.429330
08:E3:59:3C;301;2015-08-18T18:02:20.185896
08:E3:59:3C;301;2015-08-18T18:02:20.942287
08:E3:59:3C;301;2015-08-18T18:02:21.698580
08:E3:59:3C;301;2015-08-18T18:02:22.459721
08:E3:59:3C;301;2015-08-18T18:02:23.219458
08:E3:59:3C;301;2015-08-18T18:02:23.976805
08:E3:59:3C;301;2015-08-18T18:02:24.732745
08:E3:59:3C;301;2015-08-18T18:02:25.489195
08:E3:59:3C;301;2015-08-18T18:02:26.245914
08:E3:59:3C;301;2015-08-18T18:02:27.002530
08:E3:59:3C;301;2015-08-18T18:02:27.758654
08:E3:59:3C;301;2015-08-18T18:02:28.515449
08:E3:59:3C;301;2015-08-18T18:02:29.271807
08:E3:59:3C;301;2015-08-18T18:02:30.029039
08:E3:59:3C;301;2015-08-18T18:02:30.785548
08:E3:59:3C;301;2015-08-18T18:02:31.542100
08:E3:59:3C;301;2015-08-18T18:02:32.298604
08:E3:59:3C;301;2015-08-18T18:02:33.060725
08:E3:59:3C;301;2015-08-18T18:02:33.817155
08:E3:59:3C;301;2015-08-18T18:02:34.573178
08:E3:59:3C;301;2015-08-18T18:02:35.329573
08:E3:59:3C;301;2015-08-18T18:02:36.086248
08:E3:59:3C;301;2015-08-18T18:02:36.853263
08:E3:59:3C;301;2015-08-18T18:02:37.609660
08:E3:59:3C;301;2015-08-18T18:02:38.370846
08:E3:59:3C;301;2015-08-18T18:02:39.127574
08:E3:59:3C;301;2015-08-18T18:02:39.884187
08:E3:59:3C;301;2015-08-18T18:02:40.641878
08:E3:59:3C;301;2015-08-18T18:02:41.397807
08:E3:59:3C;301;2015-08-18T18:02:42.154399
08:E3:59:3C;301;2015-08-18T18:02:42.910523
08:E3:59:3C;301;2015-08-18T18:02:43.666435
08:E3:59:3C;301;2015-08-18T18:02:44.422448
08:E3:59:3C;301;2015-08-18T18:02:45.178887
08:E3:59:3C;301;2015-08-18T18:02:45.936323
08:E3:59:3C;301;2015-08-18T18:02:46.692454
08:E3:59:3C;301;2015-08-18T18:02:47.449007
08:E3:59:3C;301;2015-08-18T18:02:48.205261
08:E3:59:3C;301;2015-08-18T18:02:48.961690
08:E3:59:3C;301;2015-08-18T18:02:49.731618
08:E3:59:3C;301;2015-08-18T18:02:50.487648
08:E3:59:3C;301;2015-08-18T18:02:51.244249
08:E3:59:3C;301;2015-08-18T18:02:52.000744
08:E3:59:3C;301;2015-08-18T18:02:52.756681
08:E3:59:3C;301;2015-08-18T18:02:53.512610
08:E3:59:3C;301;2015-08-18T18:02:54.269161
08:E3:59:3C;301;2015-08-18T18:02:55.025058
08:E3:59:3C;301;2015-08-18T18:02:55.780986
08:E3:59:3C;301;2015-08-18T18:02:56.537408
08:E3:59:3C;301;2015-08-18T18:02:57.295321
08:E3:59:3C;301;2015-08-18T18:02:58.051167
08:E3:59:3C;301;2015-08-18T18:02:58.807557
08:E3:59:3C;301;2015-08-18T18:02:59.563750
08:E3:59:3C;301;2015-08-18T18:03:00.324356
08:E3:59:3C;301;2015-08-18T18:03:01.081069
08:E3:59:3C;301;2015-08-18T18:03:01.837061
